a,change
0.057035176,410
0.057035176,267
0.057035176,125
0.057035176,565
0.057035176,47
0.057035176,412
0.057035176,234
0.057035176,207
0.057035176,380
0.057035176,163
0.057035176,163
0.057035176,307
0.057035176,324
0.057035176,11
0.057035176,-119
0.057035176,207
0.057035176,299
0.057035176,521
0.057035176,271
0.057035176,245
0.057035176,235
0.057035176,195
0.057035176,494
0.057035176,148
0.057035176,392
0.057035176,-9
0.057035176,224
0.057035176,158
0.057035176,317
0.057035176,479
0.057035176,219
0.057035176,453
0.057035176,407
0.057035176,445
0.057035176,354
0.057035176,418
0.057035176,196
0.057035176,409
0.057035176,157
0.057035176,704
0.057035176,286
0.057035176,277
0.057035176,375
0.057035176,356
0.057035176,373
0.057035176,221
0.057035176,394
0.057035176,268
0.057035176,282
0.057035176,179
0.057035176,396
0.057035176,243
0.057035176,441
0.057035176,598
0.057035176,149
0.057035176,365
0.057035176,187
0.057035176,313
0.057035176,303
0.057035176,248
0.057035176,55
0.057035176,346
0.057035176,173
0.057035176,212
0.057035176,324
0.057035176,140
0.057035176,427
0.057035176,382
0.057035176,547
0.057035176,275
0.057035176,216
0.057035176,327
0.057035176,132
0.057035176,322
0.057035176,223
0.057035176,281
0.057035176,121
0.057487437,524
0.057487437,313
0.057487437,339
0.057487437,167
0.057487437,369
0.057487437,310
0.057487437,229
0.057487437,171
0.057487437,-1
0.057487437,331
0.057487437,24
0.057487437,194
0.057487437,256
0.057487437,578
0.057487437,284
0.057487437,415
0.057487437,-22
0.057487437,229
0.057487437,537
0.057487437,652
0.057487437,200
0.057487437,316
0.057487437,62
0.057487437,245
0.057487437,168
0.057487437,409
0.057487437,269
0.057487437,304
0.057487437,285
0.057487437,126
0.057487437,300
0.057487437,203
0.057487437,348
0.057487437,380
0.057487437,286
0.057487437,500
0.057487437,328
0.057487437,327
0.057487437,-76
0.057487437,276
0.057487437,269
0.057487437,224
0.057487437,43
0.057487437,161
0.057487437,107
0.057487437,536
0.057487437,329
0.057487437,287
0.057487437,386
0.057487437,337
0.057487437,434
0.057487437,357
0.057487437,480
0.057487437,346
0.057487437,148
0.057487437,357
0.057487437,74
0.057487437,201
0.057487437,142
0.057487437,404
0.057487437,460
0.057487437,214
0.057487437,225
0.057487437,130
0.057487437,244
0.057487437,309
0.057487437,151
0.057487437,271
0.057487437,410
0.057487437,369
0.057487437,214
0.057487437,240
0.057487437,158
0.057487437,474
0.057487437,149
0.057487437,273
0.057487437,512
0.057487437,446
0.057487437,226
0.057487437,116
0.057487437,293
0.057487437,51
0.057487437,251
0.057487437,261
0.057487437,160
0.057487437,289
0.057487437,215
0.057487437,299
0.057487437,311
0.057487437,360
0.057487437,429
0.057487437,520
0.057487437,29
0.057487437,251
0.057487437,240
0.057487437,271
0.057487437,337
0.057487437,630
0.057487437,97
0.057487437,354
0.057939698,246
0.057939698,-24
0.057939698,433
0.057939698,510
0.057939698,480
0.057939698,96
0.057939698,296
0.057939698,143
0.057939698,451
0.057939698,449
0.057939698,114
0.057939698,564
0.057939698,347
0.057939698,331
0.057939698,121
0.057939698,213
0.057939698,105
0.057939698,158
0.057939698,183
0.057939698,255
0.057939698,183
0.057939698,457
0.057939698,-30
0.057939698,328
0.057939698,208
0.057939698,186
0.057939698,32
0.057939698,367
0.057939698,299
0.057939698,362
0.057939698,344
0.057939698,357
0.057939698,212
0.057939698,409
0.057939698,155
0.057939698,324
0.057939698,195
0.057939698,285
0.057939698,152
0.057939698,435
0.057939698,414
0.057939698,172
0.057939698,390
0.057939698,416
0.057939698,388
0.057939698,-39
0.057939698,362
0.057939698,343
0.057939698,125
0.057939698,159
0.057939698,427
0.057939698,309
0.057939698,401
0.057939698,434
0.057939698,448
0.057939698,458
0.057939698,373
0.057939698,568
0.057939698,228
0.057939698,71
0.057939698,354
0.057939698,332
0.057939698,166
0.057939698,346
0.057939698,393
0.057939698,415
0.057939698,512
0.057939698,330
0.057939698,559
0.057939698,247
0.057939698,218
0.057939698,353
0.057939698,317
0.057939698,486
0.057939698,422
0.057939698,36
0.057939698,535
0.057939698,269
0.057939698,314
0.057939698,291
0.057939698,672
0.057939698,537
0.057939698,287
0.057939698,226
0.057939698,421
0.057939698,382
0.057939698,241
0.057939698,422
0.057939698,310
0.057939698,282
0.057939698,422
0.057939698,148
0.057939698,249
0.057939698,245
0.057939698,353
0.057939698,295
0.057939698,308
0.057939698,140
0.057939698,75
0.057939698,273
0.05839196,255
0.05839196,91
0.05839196,53
0.05839196,506
0.05839196,29
0.05839196,448
0.05839196,446
0.05839196,333
0.05839196,330
0.05839196,334
0.05839196,391
0.05839196,227
0.05839196,300
0.05839196,292
0.05839196,182
0.05839196,491
0.05839196,-29
0.05839196,121
0.05839196,450
0.05839196,454
0.05839196,252
0.05839196,333
0.05839196,199
0.05839196,274
0.05839196,153
0.05839196,602
0.05839196,429
0.05839196,413
0.05839196,220
0.05839196,272
0.05839196,-258
0.05839196,373
0.05839196,430
0.05839196,415
0.05839196,260
0.05839196,33
0.05839196,160
0.05839196,308
0.05839196,98
0.05839196,566
0.05839196,357
0.05839196,390
0.05839196,270
0.05839196,311
0.05839196,283
0.05839196,267
0.05839196,184
0.05839196,622
0.05839196,278
0.05839196,10
0.05839196,243
0.05839196,70
0.05839196,-60
0.05839196,133
0.05839196,250
0.05839196,309
0.05839196,517
0.05839196,415
0.05839196,535
0.05839196,256
0.05839196,337
0.05839196,104
0.05839196,59
0.05839196,107
0.05839196,-10
0.05839196,193
0.05839196,311
0.05839196,257
0.05839196,214
0.05839196,357
0.05839196,178
0.05839196,149
0.05839196,352
0.05839196,230
0.05839196,430
0.05839196,410
0.05839196,236
0.05839196,274
0.05839196,315
0.05839196,169
0.05839196,315
0.05839196,141
0.05839196,241
0.05839196,487
0.05839196,367
0.05839196,263
0.05839196,164
0.05839196,502
0.05839196,89
0.05839196,359
0.05839196,52
0.05839196,349
0.05839196,539
0.05839196,147
0.05839196,143
0.05839196,15
0.05839196,478
0.05839196,352
0.05839196,277
0.05839196,255
0.058844221,359
0.058844221,81
0.058844221,315
0.058844221,349
0.058844221,162
0.058844221,468
0.058844221,316
0.058844221,344
0.058844221,134
0.058844221,429
0.058844221,85
0.058844221,502
0.058844221,347
0.058844221,434
0.058844221,227
0.058844221,291
0.058844221,252
0.058844221,274
0.058844221,442
0.058844221,478
0.058844221,320
0.058844221,142
0.058844221,21
0.058844221,346
0.058844221,351
0.058844221,316
0.058844221,391
0.058844221,327
0.058844221,210
0.058844221,293
0.058844221,159
0.058844221,358
0.058844221,360
0.058844221,223
0.058844221,38
0.058844221,9
0.058844221,300
0.058844221,-8
0.058844221,175
0.058844221,476
0.058844221,249
0.058844221,820
0.058844221,453
0.058844221,450
0.058844221,455
0.058844221,348
0.058844221,318
0.058844221,299
0.058844221,353
0.058844221,-47
0.058844221,123
0.058844221,275
0.058844221,129
0.058844221,223
0.058844221,197
0.058844221,385
0.058844221,328
0.058844221,232
0.058844221,166
0.058844221,503
0.058844221,-109
0.058844221,200
0.058844221,127
0.058844221,149
0.058844221,388
0.058844221,372
0.058844221,182
0.058844221,260
0.058844221,118
0.058844221,277
0.058844221,162
0.058844221,198
0.058844221,226
0.058844221,264
0.058844221,287
0.058844221,70
0.058844221,132
0.058844221,153
0.058844221,352
0.058844221,265
0.058844221,378
0.058844221,665
0.058844221,251
0.058844221,196
0.058844221,114
0.058844221,176
0.058844221,105
0.058844221,115
0.058844221,348
0.058844221,129
0.058844221,276
0.058844221,266
0.058844221,208
0.058844221,191
0.058844221,350
0.058844221,419
0.058844221,358
0.058844221,193
0.058844221,583
0.058844221,140
0.059296482,464
0.059296482,324
0.059296482,569
0.059296482,453
0.059296482,127
0.059296482,520
0.059296482,71
0.059296482,399
0.059296482,313
0.059296482,306
0.059296482,377
0.059296482,163
0.059296482,395
0.059296482,217
0.059296482,225
0.059296482,322
0.059296482,396
0.059296482,326
0.059296482,219
0.059296482,467
0.059296482,219
0.059296482,210
0.059296482,384
0.059296482,516
0.059296482,410
0.059296482,416
0.059296482,589
0.059296482,75
0.059296482,99
0.059296482,365
0.059296482,57
0.059296482,272
0.059296482,543
0.059296482,324
0.059296482,298
0.059296482,310
0.059296482,461
0.059296482,206
0.059296482,457
0.059296482,266
0.059296482,467
0.059296482,253
0.059296482,284
0.059296482,195
0.059296482,70
0.059296482,450
0.059296482,350
0.059296482,396
0.059296482,37
0.059296482,428
0.059296482,332
0.059296482,319
0.059296482,264
0.059296482,515
0.059296482,223
0.059296482,372
0.059296482,128
0.059296482,39
0.059296482,159
0.059296482,252
0.059296482,153
0.059296482,288
0.059296482,376
0.059296482,93
0.059296482,345
0.059296482,294
0.059296482,353
0.059296482,337
0.059296482,224
0.059296482,325
0.059296482,195
0.059296482,459
0.059296482,78
0.059296482,123
0.059296482,383
0.059296482,172
0.059296482,132
0.059296482,511
0.059296482,337
0.059296482,348
0.059296482,-18
0.059296482,314
0.059296482,344
0.059296482,221
0.059296482,341
0.059296482,367
0.059296482,25
0.059296482,395
0.059296482,362
0.059296482,296
0.059296482,307
0.059296482,31
0.059296482,-39
0.059296482,116
0.059296482,438
0.059296482,467
0.059296482,409
0.059296482,259
0.059296482,199
0.059296482,-92
0.059748744,432
0.059748744,103
0.059748744,389
0.059748744,555
0.059748744,211
0.059748744,302
0.059748744,366
0.059748744,118
0.059748744,129
0.059748744,211
0.059748744,244
0.059748744,285
0.059748744,522
0.059748744,147
0.059748744,-34
0.059748744,437
0.059748744,332
0.059748744,244
0.059748744,426
0.059748744,258
0.059748744,389
0.059748744,247
0.059748744,141
0.059748744,357
0.059748744,452
0.059748744,490
0.059748744,341
0.059748744,326
0.059748744,295
0.059748744,195
0.059748744,262
0.059748744,310
0.059748744,146
0.059748744,546
0.059748744,389
0.059748744,377
0.059748744,382
0.059748744,218
0.059748744,341
0.059748744,397
0.059748744,-9
0.059748744,112
0.059748744,128
0.059748744,430
0.059748744,522
0.059748744,637
0.059748744,408
0.059748744,102
0.059748744,324
0.059748744,371
0.059748744,298
0.059748744,122
0.059748744,365
0.059748744,284
0.059748744,66
0.059748744,178
0.059748744,382
0.059748744,418
0.059748744,488
0.059748744,118
0.059748744,406
0.059748744,489
0.059748744,325
0.059748744,310
0.059748744,318
0.059748744,413
0.059748744,101
0.059748744,354
0.059748744,145
0.059748744,-7
0.059748744,361
0.059748744,535
0.059748744,293
0.059748744,268
0.059748744,517
0.059748744,220
0.059748744,224
0.059748744,-25
0.059748744,406
0.059748744,311
0.059748744,264
0.059748744,231
0.059748744,462
0.059748744,251
0.059748744,313
0.059748744,271
0.059748744,390
0.059748744,406
0.059748744,405
0.059748744,228
0.059748744,322
0.059748744,325
0.059748744,578
0.059748744,322
0.059748744,418
0.059748744,189
0.059748744,229
0.059748744,65
0.059748744,366
0.059748744,413
0.060201005,558
0.060201005,221
0.060201005,356
0.060201005,107
0.060201005,147
0.060201005,169
0.060201005,328
0.060201005,443
0.060201005,330
0.060201005,302
0.060201005,84
0.060201005,375
0.060201005,260
0.060201005,323
0.060201005,237
0.060201005,381
0.060201005,398
0.060201005,367
0.060201005,331
0.060201005,167
0.060201005,284
0.060201005,336
0.060201005,315
0.060201005,354
0.060201005,341
0.060201005,149
0.060201005,237
0.060201005,247
0.060201005,263
0.060201005,199
0.060201005,249
0.060201005,284
0.060201005,193
0.060201005,267
0.060201005,351
0.060201005,586
0.060201005,287
0.060201005,387
0.060201005,260
0.060201005,409
0.060201005,140
0.060201005,420
0.060201005,365
0.060201005,178
0.060201005,201
0.060201005,514
0.060201005,297
0.060201005,482
0.060201005,78
0.060201005,287
0.060201005,294
0.060201005,288
0.060201005,607
0.060201005,351
0.060201005,200
0.060201005,298
0.060201005,441
0.060201005,436
0.060201005,357
0.060201005,147
0.060201005,188
0.060201005,47
0.060201005,304
0.060201005,316
0.060201005,80
0.060201005,210
0.060201005,98
0.060201005,167
0.060201005,286
0.060201005,222
0.060201005,219
0.060201005,412
0.060201005,341
0.060201005,242
0.060201005,344
0.060201005,482
0.060201005,595
0.060201005,349
0.060201005,270
0.060201005,229
0.060201005,197
0.060201005,523
0.060201005,222
0.060201005,254
0.060201005,468
0.060201005,452
0.060201005,187
0.060201005,338
0.060201005,106
0.060201005,249
0.060201005,325
0.060201005,492
0.060201005,102
0.060201005,213
0.060201005,387
0.060201005,456
0.060201005,153
0.060201005,144
0.060201005,-40
0.060201005,244
0.060653266,424
0.060653266,376
0.060653266,283
0.060653266,161
0.060653266,170
0.060653266,499
0.060653266,226
0.060653266,425
0.060653266,263
0.060653266,343
0.060653266,328
0.060653266,305
0.060653266,372
0.060653266,281
0.060653266,173
0.060653266,267
0.060653266,546
0.060653266,478
0.060653266,519
0.060653266,399
0.060653266,435
0.060653266,325
0.060653266,258
0.060653266,239
0.060653266,-14
0.060653266,346
0.060653266,71
0.060653266,262
0.060653266,-56
0.060653266,405
0.060653266,91
0.060653266,211
0.060653266,299
0.060653266,332
0.060653266,221
0.060653266,235
0.060653266,350
0.060653266,285
0.060653266,182
0.060653266,253
0.060653266,498
0.060653266,168
0.060653266,209
0.060653266,271
0.060653266,358
0.060653266,239
0.060653266,292
0.060653266,242
0.060653266,374
0.060653266,292
0.060653266,504
0.060653266,290
0.060653266,383
0.060653266,89
0.060653266,171
0.060653266,383
0.060653266,168
0.060653266,337
0.060653266,302
0.060653266,454
0.060653266,176
0.060653266,359
0.060653266,331
0.060653266,320
0.060653266,75
0.060653266,238
0.060653266,148
0.060653266,117
0.060653266,496
0.060653266,206
0.060653266,493
0.060653266,397
0.060653266,567
0.060653266,197
0.060653266,213
0.060653266,361
0.060653266,222
0.060653266,147
0.060653266,286
0.060653266,95
0.060653266,286
0.060653266,477
0.060653266,531
0.060653266,200
0.060653266,103
0.060653266,330
0.060653266,306
0.060653266,406
0.060653266,154
0.060653266,186
0.060653266,590
0.060653266,156
0.060653266,386
0.060653266,412
0.060653266,562
0.060653266,289
0.060653266,26
0.060653266,407
0.060653266,37
0.060653266,65
0.061105528,183
0.061105528,391
0.061105528,453
0.061105528,555
0.061105528,322
0.061105528,444
0.061105528,82
0.061105528,388
0.061105528,110
0.061105528,296
0.061105528,193
0.061105528,149
0.061105528,531
0.061105528,167
0.061105528,109
0.061105528,476
0.061105528,163
0.061105528,185
0.061105528,162
0.061105528,398
0.061105528,67
0.061105528,217
0.061105528,302
0.061105528,468
0.061105528,383
0.061105528,165
0.061105528,332
0.061105528,357
0.061105528,223
0.061105528,709
0.061105528,99
0.061105528,407
0.061105528,321
0.061105528,30
0.061105528,442
0.061105528,67
0.061105528,171
0.061105528,161
0.061105528,350
0.061105528,356
0.061105528,396
0.061105528,227
0.061105528,391
0.061105528,308
0.061105528,323
0.061105528,453
0.061105528,434
0.061105528,422
0.061105528,282
0.061105528,34
0.061105528,408
0.061105528,-63
0.061105528,364
0.061105528,203
0.061105528,114
0.061105528,200
0.061105528,275
0.061105528,281
0.061105528,394
0.061105528,-70
0.061105528,211
0.061105528,308
0.061105528,19
0.061105528,373
0.061105528,229
0.061105528,314
0.061105528,289
0.061105528,332
0.061105528,424
0.061105528,553
0.061105528,364
0.061105528,537
0.061105528,114
0.061105528,521
0.061105528,172
0.061105528,15
0.061105528,-47
0.061105528,517
0.061105528,314
0.061105528,366
0.061105528,422
0.061105528,597
0.061105528,231
0.061105528,-57
0.061105528,305
0.061105528,311
0.061105528,422
0.061105528,309
0.061105528,52
0.061105528,-38
0.061105528,265
0.061105528,94
0.061105528,-3
0.061105528,302
0.061105528,441
0.061105528,238
0.061105528,363
0.061105528,300
0.061105528,444
0.061105528,406
0.061557789,253
0.061557789,144
0.061557789,78
0.061557789,369
0.061557789,243
0.061557789,281
0.061557789,23
0.061557789,422
0.061557789,324
0.061557789,325
0.061557789,500
0.061557789,253
0.061557789,448
0.061557789,342
0.061557789,308
0.061557789,406
0.061557789,345
0.061557789,387
0.061557789,179
0.061557789,146
0.061557789,222
0.061557789,118
0.061557789,71
0.061557789,75
0.061557789,89
0.061557789,194
0.061557789,205
0.061557789,296
0.061557789,243
0.061557789,275
0.061557789,268
0.061557789,42
0.061557789,299
0.061557789,243
0.061557789,272
0.061557789,-51
0.061557789,461
0.061557789,163
0.061557789,259
0.061557789,509
0.061557789,290
0.061557789,350
0.061557789,298
0.061557789,-4
0.061557789,7
0.061557789,77
0.061557789,362
0.061557789,227
0.061557789,468
0.061557789,150
0.061557789,310
0.061557789,26
0.061557789,226
0.061557789,88
0.061557789,363
0.061557789,234
0.061557789,210
0.061557789,354
0.061557789,379
0.061557789,272
0.061557789,291
0.061557789,301
0.061557789,415
0.061557789,-119
0.061557789,270
0.061557789,290
0.061557789,129
0.061557789,240
0.061557789,435
0.061557789,210
0.061557789,246
0.061557789,177
0.061557789,419
0.061557789,364
0.061557789,320
0.061557789,351
0.061557789,292
0.061557789,417
0.061557789,321
0.061557789,100
0.061557789,93
0.061557789,543
0.061557789,128
0.061557789,485
0.061557789,502
0.061557789,377
0.061557789,27
0.061557789,295
0.061557789,586
0.061557789,395
0.061557789,471
0.061557789,224
0.061557789,215
0.061557789,333
0.061557789,360
0.061557789,359
0.061557789,313
0.061557789,243
0.061557789,-33
0.061557789,480
0.06201005,418
0.06201005,274
0.06201005,143
0.06201005,438
0.06201005,253
0.06201005,291
0.06201005,286
0.06201005,364
0.06201005,328
0.06201005,312
0.06201005,458
0.06201005,350
0.06201005,308
0.06201005,696
0.06201005,585
0.06201005,359
0.06201005,364
0.06201005,25
0.06201005,525
0.06201005,186
0.06201005,370
0.06201005,137
0.06201005,403
